"record_type","level_id","level_title","production","source_path","source_sha256","challenge_id","active","active_authored","anchor_id","linked_rune_ids","linked_object_id","linked_object_label","challenge_character_id","challenge_metadata_json","linked_runes_json","linked_object_json","slot_index","slot_id","slot_metadata_json","variant_label","variant_id","domain","school_band","family","presentation","answer_mode","prompt","visual_json","choices_json","answer","answer_json","hint_minnie","hint_moose","explanation","analysis_category","table_target","table_evidence","raw_variant_json"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","alpineFountain","true","omitted","alpineFountain","alpineFountain","alpineFountain","Alpenfontein","atlas-de-reiziger","{""id"":""alpineFountain"",""anchorId"":""alpineFountain"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""alpineFountain"",""objectId"":""alpineFountain"",""name"":""Alpenfontein"",""shortName"":""Fontein"",""defaultAction"":""activate"",""intro"":""Koud bergwater stroomt door de fontein."",""prompt"":""Tel de blauwe waterstralen."",""solved"":""Goed zo! Het water wijst naar de kabelbaan."",""challengeId"":""alpineFountain""}]","{""id"":""alpineFountain"",""type"":""rune"",""center"":{""x"":924,""y"":453},""radius"":81,""approachNode"":""fountain-approach"",""label"":""Alpenfontein""}","4","alpine-fountain-slot-4","{""id"":""alpine-fountain-slot-4""}","A","alpine-fountain-4a","math","E5-intended","story_multiplication","story","open","Rond de Alpenfontein staan 9 bloembakken met elk 5 bloemen. Hoeveel bloemen zijn dat samen?","","","45","45","Er zijn 9 gelijke groepjes. In elk groepje zitten er 5.","Tel 9 sprongen van 5.","9 × 5 = 45.","multiplication","5","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""alpine-fountain-4a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""Rond de Alpenfontein staan 9 bloembakken met elk 5 bloemen. Hoeveel bloemen zijn dat samen?"",""answer"":45,""hintMinnie"":""Er zijn 9 gelijke groepjes. In elk groepje zitten er 5."",""hintMoose"":""Tel 9 sprongen van 5."",""explanation"":""9 × 5 = 45.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","alpineFountain","true","omitted","alpineFountain","alpineFountain","alpineFountain","Alpenfontein","atlas-de-reiziger","{""id"":""alpineFountain"",""anchorId"":""alpineFountain"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""alpineFountain"",""objectId"":""alpineFountain"",""name"":""Alpenfontein"",""shortName"":""Fontein"",""defaultAction"":""activate"",""intro"":""Koud bergwater stroomt door de fontein."",""prompt"":""Tel de blauwe waterstralen."",""solved"":""Goed zo! Het water wijst naar de kabelbaan."",""challengeId"":""alpineFountain""}]","{""id"":""alpineFountain"",""type"":""rune"",""center"":{""x"":924,""y"":453},""radius"":81,""approachNode"":""fountain-approach"",""label"":""Alpenfontein""}","4","alpine-fountain-slot-4","{""id"":""alpine-fountain-slot-4""}","B","alpine-fountain-4b","math","E5-intended","bare_multiplication","bare","open","2 × 5 = ?","","","10","10","Denk aan de tafel van 5.","Tel 2 sprongen van 5.","2 × 5 = 10.","multiplication","5","Explicit table named in authored hint; agrees with equation operand","{""id"":""alpine-fountain-4b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""2 × 5 = ?"",""answer"":10,""hintMinnie"":""Denk aan de tafel van 5."",""hintMoose"":""Tel 2 sprongen van 5."",""explanation"":""2 × 5 = 10.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","1","cable-car-slot-1","{""id"":""cable-car-slot-1""}","A","cable-car-1a","math","E5-intended","bare_multiplication","bare","multipleChoice","8 × 10 = ?","","[70,80,90,100]","80","80","Denk aan de tafel van 10.","8 groepjes van 10 eindigen op nul.","8 × 10 = 80.","multiplication","10","Explicit table named in authored hint; agrees with equation operand","{""id"":""cable-car-1a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""8 × 10 = ?"",""answer"":80,""choices"":[70,80,90,100],""hintMinnie"":""Denk aan de tafel van 10."",""hintMoose"":""8 groepjes van 10 eindigen op nul."",""explanation"":""8 × 10 = 80.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","1","cable-car-slot-1","{""id"":""cable-car-slot-1""}","B","cable-car-1b","math","E5-intended","money","story","open","Atlas koopt 8 kabelbaankaartjes voor 9 euro per stuk. Hoeveel euro betaalt hij?","","","72","72","Er zijn 8 gelijke bedragen van 9 euro.","Reken 8 × 10 en haal er daarna 8 af.","8 × 9 = 72 euro.","applied","","","{""id"":""cable-car-1b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""money"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""Atlas koopt 8 kabelbaankaartjes voor 9 euro per stuk. Hoeveel euro betaalt hij?"",""answer"":72,""hintMinnie"":""Er zijn 8 gelijke bedragen van 9 euro."",""hintMoose"":""Reken 8 × 10 en haal er daarna 8 af."",""explanation"":""8 × 9 = 72 euro.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","2","cable-car-slot-2","{""id"":""cable-car-slot-2""}","A","cable-car-2a","math","E5-intended","bare_multiplication","bare","multipleChoice","9 × 9 = ?","","[72,81,90,99]","81","81","Denk aan de tafel van 9.","Reken 10 × 9 en haal 9 eraf.","9 × 9 = 81.","multiplication","9","Explicit table named in authored hint; agrees with equation operand","{""id"":""cable-car-2a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""9 × 9 = ?"",""answer"":81,""choices"":[72,81,90,99],""hintMinnie"":""Denk aan de tafel van 9."",""hintMoose"":""Reken 10 × 9 en haal 9 eraf."",""explanation"":""9 × 9 = 81.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","2","cable-car-slot-2","{""id"":""cable-car-slot-2""}","B","cable-car-2b","math","E5-intended","story_multiplication","story","open","Er rijden 4 kabelbaancabines met elk 3 reizigers. Hoeveel reizigers zijn dat samen?","","","12","12","Er zijn 4 gelijke groepjes. In elk groepje zitten er 3.","Verdubbel 4 en tel er nog 4 bij op.","4 × 3 = 12.","multiplication","3","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""cable-car-2b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""Er rijden 4 kabelbaancabines met elk 3 reizigers. Hoeveel reizigers zijn dat samen?"",""answer"":12,""hintMinnie"":""Er zijn 4 gelijke groepjes. In elk groepje zitten er 3."",""hintMoose"":""Verdubbel 4 en tel er nog 4 bij op."",""explanation"":""4 × 3 = 12.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","3","cable-car-slot-3","{""id"":""cable-car-slot-3""}","A","cable-car-3a","math","E5-intended","story_multiplication","story","multipleChoice","Er rijden 6 kabelbaancabines met elk 4 reizigers. Hoeveel reizigers zijn dat samen?","","[20,24,28,32]","24","24","Er zijn 6 gelijke groepjes. In elk groepje zitten er 4.","Verdubbel 6 en verdubbel de uitkomst nog eens.","6 × 4 = 24.","multiplication","4","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""cable-car-3a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""multipleChoice"",""prompt"":""Er rijden 6 kabelbaancabines met elk 4 reizigers. Hoeveel reizigers zijn dat samen?"",""answer"":24,""choices"":[20,24,28,32],""hintMinnie"":""Er zijn 6 gelijke groepjes. In elk groepje zitten er 4."",""hintMoose"":""Verdubbel 6 en verdubbel de uitkomst nog eens."",""explanation"":""6 × 4 = 24.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","3","cable-car-slot-3","{""id"":""cable-car-slot-3""}","B","cable-car-3b","math","E5-intended","bare_division","bare","multipleChoice","18 : 3 = ?","","[5,6,7,8]","6","6","Welke som uit de tafel van 3 helpt?","Omdat 3 × 6 = 18, is 18 : 3 = 6.","18 : 3 = 6.","division","3","Explicit table named in authored hint; agrees with equation operand","{""id"":""cable-car-3b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_division"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""18 : 3 = ?"",""answer"":6,""choices"":[5,6,7,8],""hintMinnie"":""Welke som uit de tafel van 3 helpt?"",""hintMoose"":""Omdat 3 × 6 = 18, is 18 : 3 = 6."",""explanation"":""18 : 3 = 6.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","4","cable-car-slot-4","{""id"":""cable-car-slot-4""}","A","cable-car-4a","math","E5-intended","bare_multiplication","bare","open","4 × 8 = ?","","","32","32","Denk aan de tafel van 8.","Reken 4 × 4 en verdubbel dat.","4 × 8 = 32.","multiplication","8","Explicit table named in authored hint; agrees with equation operand","{""id"":""cable-car-4a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""4 × 8 = ?"",""answer"":32,""hintMinnie"":""Denk aan de tafel van 8."",""hintMoose"":""Reken 4 × 4 en verdubbel dat."",""explanation"":""4 × 8 = 32.""}"
"authored_variant","LVL-0017","Oostenrijk — De Alpenpoort","true","Levels/LVL-0017/level.js","6ffbe59c3ccf5809162fdcc8349ef26b1576dde9a74631bc6424ac330dc17782","cableCar","true","omitted","cableCar","cableCar","cableCar","Rode kabelbaan","atlas-de-reiziger","{""id"":""cableCar"",""anchorId"":""cableCar"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""cableCar"",""objectId"":""cableCar"",""name"":""Rode kabelbaan"",""shortName"":""Kabelbaan"",""defaultAction"":""activate"",""intro"":""De rode cabine zweeft boven het dorp."",""prompt"":""Tel de ritten van de kabelbaan."",""solved"":""Sterk! De kabelbaan vindt de noordroute."",""challengeId"":""cableCar""}]","{""id"":""cableCar"",""type"":""rune"",""center"":{""x"":1349,""y"":320},""radius"":61,""approachNode"":""cable-approach"",""label"":""Rode kabelbaan""}","4","cable-car-slot-4","{""id"":""cable-car-slot-4""}","B","cable-car-4b","math","E5-intended","story_multiplication","story","multipleChoice","Er rijden 4 kabelbaancabines met elk 7 reizigers. Hoeveel reizigers zijn dat samen?","","[21,28,35,42]","28","28","Er zijn 4 gelijke groepjes. In elk groepje zitten er 7.","Reken 4 × 5 en 4 × 2 en tel de uitkomsten op.","4 × 7 = 28.","multiplication","7","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""cable-car-4b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""multipleChoice"",""prompt"":""Er rijden 4 kabelbaancabines met elk 7 reizigers. Hoeveel reizigers zijn dat samen?"",""answer"":28,""choices"":[21,28,35,42],""hintMinnie"":""Er zijn 4 gelijke groepjes. In elk groepje zitten er 7."",""hintMoose"":""Reken 4 × 5 en 4 × 2 en tel de uitkomsten op."",""explanation"":""4 × 7 = 28.""}"
"authored_variant","LVL-0018","Noorwegen — Het Fjordlicht","true","Levels/LVL-0018/level.js","400471fd24a648bb87263e106231a93a4949b626c23560f8784feb7db53c08d2","staveChurch","true","omitted","staveChurch","staveChurch","staveChurch","Houten staafkerk","atlas-de-reiziger","{""id"":""staveChurch"",""anchorId"":""staveChurch"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""staveChurch"",""objectId"":""staveChurch"",""name"":""Houten staafkerk"",""shortName"":""Kerk"",""defaultAction"":""activate"",""intro"":""De houten torens wijzen naar de avondlucht."",""prompt"":""Tel de daken van de staafkerk."",""solved"":""Mooi! De kerk wijst naar het fjordlicht."",""challengeId"":""staveChurch""}]","{""id"":""staveChurch"",""type"":""rune"",""center"":{""x"":629,""y"":387},""radius"":110,""approachNode"":""church-approach"",""label"":""Houten staafkerk""}","1","stave-church-slot-1","{""id"":""stave-church-slot-1""}","A","stave-church-1a","math","E5-intended","bare_multiplication","bare","multipleChoice","6 × 8 = ?","","[40,48,56,64]","48","48","Denk aan de tafel van 8.","Reken 4 × 6 en verdubbel dat.","6 × 8 = 48.","multiplication","8","Explicit table named in authored hint; agrees with equation operand","{""id"":""stave-church-1a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""6 × 8 = ?"",""answer"":48,""choices"":[40,48,56,64],""hintMinnie"":""Denk aan de tafel van 8."",""hintMoose"":""Reken 4 × 6 en verdubbel dat."",""explanation"":""6 × 8 = 48.""}"
"authored_variant","LVL-0018","Noorwegen — Het Fjordlicht","true","Levels/LVL-0018/level.js","400471fd24a648bb87263e106231a93a4949b626c23560f8784feb7db53c08d2","staveChurch","true","omitted","staveChurch","staveChurch","staveChurch","Houten staafkerk","atlas-de-reiziger","{""id"":""staveChurch"",""anchorId"":""staveChurch"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""staveChurch"",""objectId"":""staveChurch"",""name"":""Houten staafkerk"",""shortName"":""Kerk"",""defaultAction"":""activate"",""intro"":""De houten torens wijzen naar de avondlucht."",""prompt"":""Tel de daken van de staafkerk."",""solved"":""Mooi! De kerk wijst naar het fjordlicht."",""challengeId"":""staveChurch""}]","{""id"":""staveChurch"",""type"":""rune"",""center"":{""x"":629,""y"":387},""radius"":110,""approachNode"":""church-approach"",""label"":""Houten staafkerk""}","1","stave-church-slot-1","{""id"":""stave-church-slot-1""}","B","stave-church-1b","math","E5-intended","bare_division","bare","multipleChoice","12 : 4 = ?","","[2,3,4,5]","3","3","Welke som uit de tafel van 4 helpt?","Omdat 4 × 3 = 12, is 12 : 4 = 3.","12 : 4 = 3.","division","4","Explicit table named in authored hint; agrees with equation operand","{""id"":""stave-church-1b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_division"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""12 : 4 = ?"",""answer"":3,""choices"":[2,3,4,5],""hintMinnie"":""Welke som uit de tafel van 4 helpt?"",""hintMoose"":""Omdat 4 × 3 = 12, is 12 : 4 = 3."",""explanation"":""12 : 4 = 3.""}"
"authored_variant","LVL-0018","Noorwegen — Het Fjordlicht","true","Levels/LVL-0018/level.js","400471fd24a648bb87263e106231a93a4949b626c23560f8784feb7db53c08d2","staveChurch","true","omitted","staveChurch","staveChurch","staveChurch","Houten staafkerk","atlas-de-reiziger","{""id"":""staveChurch"",""anchorId"":""staveChurch"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""staveChurch"",""objectId"":""staveChurch"",""name"":""Houten staafkerk"",""shortName"":""Kerk"",""defaultAction"":""activate"",""intro"":""De houten torens wijzen naar de avondlucht."",""prompt"":""Tel de daken van de staafkerk."",""solved"":""Mooi! De kerk wijst naar het fjordlicht."",""challengeId"":""staveChurch""}]","{""id"":""staveChurch"",""type"":""rune"",""center"":{""x"":629,""y"":387},""radius"":110,""approachNode"":""church-approach"",""label"":""Houten staafkerk""}","2","stave-church-slot-2","{""id"":""stave-church-slot-2""}","A","stave-church-2a","math","E5-intended","bare_multiplication","bare","multipleChoice","5 × 5 = ?","","[20,25,30,35]","25","25","Denk aan de tafel van 5.","Tel 5 sprongen van 5.","5 × 5 = 25.","multiplication","5","Explicit table named in authored hint; agrees with equation operand","{""id"":""stave-church-2a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""5 × 5 = ?"",""answer"":25,""choices"":[20,25,30,35],""hintMinnie"":""Denk aan de tafel van 5."",""hintMoose"":""Tel 5 sprongen van 5."",""explanation"":""5 × 5 = 25.""}"
"authored_variant","LVL-0018","Noorwegen — Het Fjordlicht","true","Levels/LVL-0018/level.js","400471fd24a648bb87263e106231a93a4949b626c23560f8784feb7db53c08d2","staveChurch","true","omitted","staveChurch","staveChurch","staveChurch","Houten staafkerk","atlas-de-reiziger","{""id"":""staveChurch"",""anchorId"":""staveChurch"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""staveChurch"",""objectId"":""staveChurch"",""name"":""Houten staafkerk"",""shortName"":""Kerk"",""defaultAction"":""activate"",""intro"":""De houten torens wijzen naar de avondlucht."",""prompt"":""Tel de daken van de staafkerk."",""solved"":""Mooi! De kerk wijst naar het fjordlicht."",""challengeId"":""staveChurch""}]","{""id"":""staveChurch"",""type"":""rune"",""center"":{""x"":629,""y"":387},""radius"":110,""approachNode"":""church-approach"",""label"":""Houten staafkerk""}","2","stave-church-slot-2","{""id"":""stave-church-slot-2""}","B","stave-church-2b","math","E5-intended","bare_multiplication","bare","multipleChoice","7 × 6 = ?","","[36,42,48,54]","42","42","Denk aan de tafel van 6.","Reken 5 × 7 en tel nog 7 erbij.","7 × 6 = 42.","multiplication","6","Explicit table named in authored hint; agrees with equation operand","{""id"":""stave-church-2b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""7 × 6 = ?"",""answer"":42,""choices"":[36,42,48,54],""hintMinnie"":""Denk aan de tafel van 6."",""hintMoose"":""Reken 5 × 7 en tel nog 7 erbij."",""explanation"":""7 × 6 = 42.""}"
"authored_variant","LVL-0018","Noorwegen — Het Fjordlicht","true","Levels/LVL-0018/level.js","400471fd24a648bb87263e106231a93a4949b626c23560f8784feb7db53c08d2","staveChurch","true","omitted","staveChurch","staveChurch","staveChurch","Houten staafkerk","atlas-de-reiziger","{""id"":""staveChurch"",""anchorId"":""staveChurch"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""staveChurch"",""objectId"":""staveChurch"",""name"":""Houten staafkerk"",""shortName"":""Kerk"",""defaultAction"":""activate"",""intro"":""De houten torens wijzen naar de avondlucht."",""prompt"":""Tel de daken van de staafkerk."",""solved"":""Mooi! De kerk wijst naar het fjordlicht."",""challengeId"":""staveChurch""}]","{""id"":""staveChurch"",""type"":""rune"",""center"":{""x"":629,""y"":387},""radius"":110,""approachNode"":""church-approach"",""label"":""Houten staafkerk""}","3","stave-church-slot-3","{""id"":""stave-church-slot-3""}","A","stave-church-3a","math","E5-intended","story_division","story","open","De timmerman verdeelt 15 houten plankjes eerlijk over 3 deuren. Hoeveel plankjes gebruikt hij per deur?","","","5","5","Verdeel 15 eerlijk over 3 gelijke groepen.","Zoek in de tafel van 3 welk getal uitkomt op 15.","15 : 3 = 5.","division","3","Explicit table named in authored hint; agrees with equation operand","{""id"":""stave-church-3a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_division"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""De timmerman verdeelt 15 houten plankjes eerlijk over 3 deuren. Hoeveel plankjes gebruikt hij per deur?"",""answer"":5,""hintMinnie"":""Verdeel 15 eerlijk over 3 gelijke groepen."",""hintMoose"":""Zoek in de tafel van 3 welk getal uitkomt op 15."",""explanation"":""15 : 3 = 5.""}"
"authored_variant","LVL-0018","Noorwegen — Het Fjordlicht","true","Levels/LVL-0018/level.js","400471fd24a648bb87263e106231a93a4949b626c23560f8784feb7db53c08d2","staveChurch","true","omitted","staveChurch","staveChurch","staveChurch","Houten staafkerk","atlas-de-reiziger","{""id"":""staveChurch"",""anchorId"":""staveChurch"",""challengeCharacterId"":""atlas-de-reiziger""}","[{""id"":""staveChurch"",""objectId"":""staveChurch"",""name"":""Houten staafkerk"",""shortName"":""Kerk"",""defaultAction"":""activate"",""intro"":""De houten torens wijzen naar de avondlucht."",""prompt"":""Tel de daken van de staafkerk."",""solved"":""Mooi! De kerk wijst naar het fjordlicht."",""challengeId"":""staveChurch""}]","{""id"":""staveChurch"",""type"":""rune"",""center"":{""x"":629,""y"":387},""radius"":110,""approachNode"":""church-approach"",""label"":""Houten staafkerk""}","3","stave-church-slot-3","{""id"":""stave-church-slot-3""}","B","stave-church-3b","math","E5-intended","bare_multiplication","bare","multipleChoice","5 × 10 = ?","","[40,50,60,70]","50","50","Denk aan de tafel van 10.","5 groepjes van 10 eindigen op nul.","5 × 10 = 50.","multiplication","10","Explicit table named in authored hint; agrees with equation operand","{""id"":""stave-church-3b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""5 × 10 = ?"",""answer"":50,""choices"":[40,50,60,70],""hintMinnie"":""Denk aan de tafel van 10."",""hintMoose"":""5 groepjes van 10 eindigen op nul."",""explanation"":""5 × 10 = 50.""}"
